Rent_Groups,PredictedProb,LL,UL,Grouping_Var,Grouping
1969,0.192385361,0.094646735,0.35183219,Native American,Race
1974,0.165048954,0.078126982,0.315573436,Native American,Race
2049,0.097105097,0.040608679,0.214618535,Native American,Race
2244,0.223252822,0.108606607,0.404062431,Native American,Race
2414,0.206476371,0.097373096,0.385602439,Native American,Race
2594,0.113916684,0.050293226,0.237867905,Native American,Race
2624,0.201060512,0.098415353,0.367164286,Native American,Race
539,0.082680002,0.044288145,0.149158317,Other,Race
579,0.084945104,0.046145453,0.151196816,Other,Race
599,0.073506077,0.036955485,0.140917148,Other,Race
604,0.043041324,0.022087689,0.082201865,Other,Race
614,0.053578377,0.027738054,0.100828219,Other,Race
639,0.15858883,0.084854927,0.277000024,Other,Race
649,0.041533406,0.021246987,0.079614194,Other,Race
664,0.159577503,0.087176494,0.274055641,Other,Race
669,0.12982316,0.07122892,0.224944121,Other,Race
719,0.092878405,0.048663811,0.170158325,Other,Race
744,0.208709564,0.095445482,0.39734128,Other,Race
754,0.132204368,0.074289068,0.22432784,Other,Race
794,0.167514727,0.075291891,0.310074011,Other,Race
809,0.146163933,0.081040745,0.248616931,Other,Race
814,0.100926844,0.054846145,0.17841529,Other,Race
824,0.184805164,0.10392287,0.307065885,Other,Race
839,0.15816549,0.090023807,0.262920474,Other,Race
849,0.149847633,0.082555705,0.25655796,Other,Race
864,0.116280976,0.063941019,0.201661396,Other,Race
874,0.173704126,0.095610673,0.294791851,Other,Race
884,0.093151559,0.049585353,0.168220448,Other,Race
889,0.094769929,0.049821,0.173117069,Other,Race
909,0.132353837,0.071059838,0.233243176,Other,Race
914,0.147373831,0.08383573,0.246129805,Other,Race
919,0.178446867,0.093840853,0.313517569,Other,Race
924,0.108950119,0.057622626,0.196466016,Other,Race
949,0.110912633,0.061505783,0.191892479,Other,Race
954,0.158111471,0.086493403,0.271411657,Other,Race
964,0.084348057,0.04418133,0.1551059,Other,Race
974,0.102198125,0.054455068,0.183668699,Other,Race
999,0.184264327,0.105829866,0.301221749,Other,Race
1004,0.152484144,0.084343155,0.260042082,Other,Race
1009,0.191539726,0.103998987,0.32596056,Other,Race
1019,0.153808813,0.085769758,0.260445573,Other,Race
1044,0.118319257,0.066036569,0.202370707,Other,Race
1054,0.062046798,0.033190664,0.113056894,Other,Race
1059,0.095674356,0.052284607,0.168663897,Other,Race
1074,0.137703756,0.078070601,0.231451502,Other,Race
1079,0.103687868,0.053988715,0.189920151,Other,Race
1089,0.143549022,0.078394652,0.248266411,Other,Race
1094,0.116208817,0.061547186,0.208612267,Other,Race
1149,0.012934613,0.004753796,0.034702918,Other,Race
1169,0.157387702,0.089339852,0.262335023,Other,Race
1179,0.100149586,0.053917589,0.178087453,Other,Race
1214,0.17481518,0.099407189,0.28906542,Other,Race
1229,0.212507968,0.121756748,0.34437666,Other,Race
1234,0.124946324,0.066727986,0.221882476,Other,Race
1249,0.149060373,0.083648804,0.251579304,Other,Race
1279,0.025310117,0.012500852,0.050572488,Other,Race
1289,0.073089742,0.038394786,0.134743257,Other,Race
1309,0.124640505,0.06957055,0.213308427,Other,Race
1334,0.069904108,0.036926962,0.128404583,Other,Race
1369,0.146866689,0.079216186,0.255605115,Other,Race
1379,0.299028285,0.148126414,0.511376374,Other,Race
1409,0.037769374,0.018198071,0.076743587,Other,Race
1429,0.091738175,0.048232076,0.167577913,Other,Race
1519,0.115104334,0.062000261,0.202928777,Other,Race
1614,0.063849883,0.032101584,0.12300671,Other,Race
1644,0.057444912,0.029461939,0.109020596,Other,Race
1649,0.217976995,0.123921928,0.354529992,Other,Race
1709,0.142406458,0.07781628,0.241492199,Other,Race
1739,0.199211961,0.114068039,0.324622514,Other,Race
1804,0.09313808,0.049323412,0.168956746,Other,Race
1809,0.042957507,0.021825621,0.082817329,Other,Race
1949,0.068847737,0.034941303,0.131183871,Other,Race
1954,0.031846461,0.01489833,0.066767798,Other,Race
1989,0.074373222,0.038455278,0.138989875,Other,Race
2059,0.090730122,0.046594721,0.169249962,Other,Race
2249,0.117195802,0.060809092,0.213957193,Other,Race
569,0.06619685,0.048364718,0.089981677,White,Race
579,0.069740201,0.051298308,0.094154022,White,Race
584,0.168508105,0.109662127,0.250062601,White,Race
594,0.038034469,0.025759831,0.055822875,White,Race
604,0.063796348,0.04732083,0.08549332,White,Race
619,0.095036788,0.073887501,0.121471608,White,Race
634,0.085420869,0.060990387,0.119276733,White,Race
674,0.147834747,0.113585688,0.190194967,White,Race
679,0.113163516,0.085200162,0.148811697,White,Race
689,0.113637875,0.088061963,0.145546346,White,Race
694,0.103238937,0.081843876,0.129438472,White,Race
699,0.083038817,0.062000037,0.110388312,White,Race
709,0.087526431,0.065763206,0.115626046,White,Race
714,0.150680844,0.102999012,0.215141998,White,Race
719,0.129997732,0.088103276,0.188275447,White,Race
724,0.111334464,0.084317655,0.145631157,White,Race
729,0.127053559,0.080654073,0.195953404,White,Race
734,0.112884047,0.076814291,0.162630663,White,Race
739,0.126181822,0.09435808,0.166431546,White,Race
744,0.135925552,0.100100838,0.182835067,White,Race
749,0.10758289,0.081380479,0.140714616,White,Race
754,0.080245671,0.058617399,0.109007646,White,Race
759,0.087174679,0.067109739,0.112621229,White,Race
764,0.083673439,0.059985035,0.115518609,White,Race
769,0.100153025,0.075787515,0.13110167,White,Race
774,0.101781802,0.078206794,0.131477581,White,Race
779,0.063114109,0.047741151,0.083065208,White,Race
784,0.102824843,0.07706756,0.135763259,White,Race
789,0.124301064,0.094167602,0.162743359,White,Race
794,0.103071772,0.078043142,0.135274602,White,Race
799,0.076969866,0.055707641,0.105485097,White,Race
804,0.070630335,0.051662798,0.095992669,White,Race
809,0.071741065,0.053971767,0.094900853,White,Race
819,0.071660089,0.053780614,0.09488438,White,Race
824,0.098090282,0.066753015,0.146954109,White,Race
829,0.104512323,0.074166971,0.145526502,White,Race
834,0.108582632,0.082083902,0.14271254,White,Race
839,0.09677036,0.071607346,0.12956536,White,Race
844,0.088840898,0.066691287,0.118076145,White,Race
849,0.070447274,0.050412498,0.100522241,White,Race
854,0.052399685,0.034749884,0.078286921,White,Race
859,0.08815905,0.067353779,0.114616478,White,Race
864,0.135111508,0.101945919,0.177180402,White,Race
869,0.10676867,0.082327982,0.137903398,White,Race
874,0.138504377,0.102816387,0.184633049,White,Race
879,0.112926037,0.08470754,0.149040334,White,Race
884,0.104472697,0.080066302,0.135211521,White,Race
889,0.099472093,0.071918346,0.141148684,White,Race
894,0.120405982,0.0922901,0.155729482,White,Race
899,0.082081725,0.057078913,0.116232283,White,Race
904,0.129081948,0.101320302,0.163120678,White,Race
909,0.103890942,0.076389265,0.142533743,White,Race
914,0.093917224,0.070193501,0.124786149,White,Race
919,0.11135355,0.084439729,0.146485102,White,Race
924,0.083123233,0.063001425,0.10907416,White,Race
929,0.065724177,0.050731504,0.084850896,White,Race
934,0.087591417,0.064474198,0.118504186,White,Race
939,0.09189339,0.069100971,0.121401866,White,Race
944,0.108477222,0.084495735,0.138140051,White,Race
949,0.090605647,0.068488569,0.118986067,White,Race
954,0.088895573,0.066902515,0.117276068,White,Race
959,0.105918582,0.077130125,0.143980832,White,Race
964,0.130449649,0.086833138,0.192147891,White,Race
969,0.08766922,0.060957326,0.124892264,White,Race
974,0.099892193,0.074507228,0.133495052,White,Race
979,0.106101773,0.079856233,0.139984938,White,Race
984,0.128141017,0.096304228,0.168560689,White,Race
989,0.119854536,0.082731104,0.168685873,White,Race
994,0.115826493,0.086218627,0.155719766,White,Race
999,0.10571138,0.074531717,0.149130728,White,Race
1004,0.088623573,0.065444693,0.119089483,White,Race
1009,0.089901721,0.06476497,0.126414939,White,Race
1014,0.092175716,0.067698738,0.124216938,White,Race
1019,0.088239898,0.060876625,0.126249166,White,Race
1024,0.096712054,0.073710946,0.125942908,White,Race
1029,0.103463066,0.071653346,0.14848053,White,Race
1034,0.101641153,0.079915711,0.128424659,White,Race
1039,0.108328261,0.079025,0.147766801,White,Race
1044,0.066225942,0.047302718,0.091774758,White,Race
1049,0.112290665,0.080313051,0.154910557,White,Race
1054,0.098930479,0.074011052,0.131371013,White,Race
1059,0.106470627,0.082116023,0.136999611,White,Race
1064,0.131124317,0.103033942,0.165503428,White,Race
1069,0.098797482,0.070348717,0.13727239,White,Race
1074,0.06827105,0.051364755,0.090150809,White,Race
1079,0.13642731,0.104669055,0.176146982,White,Race
1084,0.101053849,0.078228257,0.129615528,White,Race
1089,0.062350378,0.046049229,0.083959875,White,Race
1094,0.053183218,0.039585865,0.071305386,White,Race
1099,0.110252468,0.080937309,0.151246209,White,Race
1104,0.119189634,0.087741409,0.160458632,White,Race
1109,0.111833902,0.085019789,0.146246958,White,Race
1114,0.088784065,0.068721873,0.114018094,White,Race
1119,0.125976714,0.097225623,0.161235279,White,Race
1124,0.092854634,0.067652932,0.126491639,White,Race
1129,0.085801795,0.06022488,0.121093472,White,Race
1134,0.12516439,0.097209938,0.159674229,White,Race
1139,0.107498315,0.082418883,0.138974799,White,Race
1144,0.072783288,0.049522083,0.107368277,White,Race
1149,0.105217443,0.080923371,0.135818965,White,Race
1154,0.101146882,0.078134251,0.130091228,White,Race
1159,0.093212675,0.06360458,0.134449047,White,Race
1164,0.062426058,0.044311886,0.087275978,White,Race
1169,0.094677397,0.065458964,0.136557273,White,Race
1174,0.112280383,0.075772723,0.164602972,White,Race
1179,0.104277254,0.079518442,0.135662304,White,Race
1184,0.190094619,0.135180932,0.258527518,White,Race
1189,0.13092839,0.100987249,0.16808943,White,Race
1194,0.115511643,0.088557451,0.149557565,White,Race
1199,0.106043283,0.074507855,0.14945178,White,Race
1204,0.122389475,0.09534478,0.15576644,White,Race
1209,0.06045565,0.044128733,0.082623338,White,Race
1214,0.075392874,0.056412528,0.101354062,White,Race
1219,0.09382662,0.061927431,0.145536432,White,Race
1224,0.090551107,0.061644479,0.131096175,White,Race
1229,0.121951105,0.092430552,0.159677298,White,Race
1234,0.067948949,0.050368923,0.091009561,White,Race
1239,0.12858681,0.092501061,0.176019549,White,Race
1244,0.067579789,0.050191552,0.090453953,White,Race
1249,0.097432291,0.070191725,0.133285167,White,Race
1254,0.123998249,0.093559616,0.16251521,White,Race
1259,0.093858869,0.072614989,0.120503118,White,Race
1264,0.106745221,0.083003337,0.136169613,White,Race
1269,0.100346985,0.070255878,0.145785383,White,Race
1274,0.08551541,0.064532273,0.112500843,White,Race
1279,0.097820151,0.071211092,0.133366761,White,Race
1284,0.091300343,0.069638933,0.118753802,White,Race
1289,0.090204218,0.065422217,0.122791887,White,Race
1294,0.094110152,0.067519882,0.129740086,White,Race
1299,0.10015137,0.070283651,0.143603761,White,Race
1304,0.078095779,0.050590558,0.118685702,White,Race
1309,0.069679077,0.050132498,0.096071779,White,Race
1314,0.069249443,0.050647696,0.09395377,White,Race
1319,0.129774061,0.099223876,0.167857485,White,Race
1324,0.074218324,0.055733155,0.098480089,White,Race
1329,0.062147695,0.045024766,0.085316142,White,Race
1334,0.125806829,0.091214598,0.171154645,White,Race
1339,0.045915894,0.033283552,0.063086806,White,Race
1344,0.09461081,0.06343601,0.155023143,White,Race
1349,0.07029975,0.048608419,0.101996096,White,Race
1354,0.091715134,0.062747068,0.131699883,White,Race
1359,0.065307762,0.044474715,0.096488871,White,Race
1364,0.112843929,0.088960152,0.142021235,White,Race
1369,0.087208821,0.064545656,0.116699488,White,Race
1374,0.080569447,0.061865074,0.104335529,White,Race
1379,0.109628737,0.084017811,0.14184778,White,Race
1384,0.063944128,0.047641857,0.085542407,White,Race
1389,0.076429913,0.054819893,0.10565033,White,Race
1399,0.086616781,0.06653638,0.111838478,White,Race
1409,0.102415142,0.079938658,0.13030565,White,Race
1414,0.098517636,0.040654271,0.266046101,White,Race
1419,0.076789202,0.053071654,0.111725292,White,Race
1424,0.111121508,0.065140421,0.183547348,White,Race
1434,0.097085173,0.070151518,0.13370255,White,Race
1439,0.055023807,0.040325196,0.074778604,White,Race
1444,0.167176327,0.092851821,0.280595409,White,Race
1449,0.071761096,0.054711356,0.093707136,White,Race
1454,0.069416235,0.047187079,0.103767659,White,Race
1459,0.087871157,0.068228595,0.112497255,White,Race
1469,0.082776743,0.059777665,0.113358847,White,Race
1474,0.109007112,0.084126805,0.140060724,White,Race
1479,0.046819576,0.032656861,0.066700898,White,Race
1484,0.136873274,0.102648071,0.180205921,White,Race
1489,0.116381282,0.085411454,0.15656547,White,Race
1494,0.103172865,0.072947742,0.143670828,White,Race
1499,0.100656274,0.0786345,0.12801649,White,Race
1504,0.086635972,0.063894258,0.116471858,White,Race
1509,0.102845135,0.079981728,0.131311408,White,Race
1514,0.08050574,0.056890549,0.11256172,White,Race
1519,0.122615234,0.088172515,0.167950534,White,Race
1524,0.115449074,0.083943061,0.156745067,White,Race
1534,0.107331709,0.080578958,0.14137646,White,Race
1544,0.046678611,0.03347526,0.064740782,White,Race
1549,0.087743889,0.064745434,0.118699633,White,Race
1554,0.078514534,0.056193177,0.109289149,White,Race
1559,0.074453576,0.047390017,0.115178459,White,Race
1564,0.057652272,0.041524694,0.079523866,White,Race
1569,0.040242943,0.028393643,0.056748083,White,Race
1574,0.098060285,0.066793826,0.141739722,White,Race
1579,0.157565159,0.110909285,0.219012932,White,Race
1594,0.106767205,0.080269925,0.140629377,White,Race
1599,0.080569605,0.056221671,0.113657483,White,Race
1604,0.093186942,0.067569983,0.127109148,White,Race
1609,0.048654409,0.033966969,0.069357642,White,Race
1614,0.067328791,0.043524447,0.103768551,White,Race
1619,0.064306631,0.047570332,0.086390375,White,Race
1624,0.049903218,0.035562677,0.070604122,White,Race
1629,0.067024566,0.04919836,0.090778122,White,Race
1634,0.066479549,0.048357037,0.090774142,White,Race
1639,0.081042151,0.061096358,0.106734324,White,Race
1644,0.073903516,0.045448697,0.120216172,White,Race
1649,0.081935355,0.06286224,0.10622234,White,Race
1654,0.083751913,0.061066031,0.113908221,White,Race
1659,0.048128518,0.034234448,0.067268734,White,Race
1664,0.073281674,0.055518246,0.096151911,White,Race
1669,0.103739491,0.078806459,0.135376531,White,Race
1679,0.02726638,0.01627185,0.045333483,White,Race
1684,0.093156492,0.070250603,0.12282198,White,Race
1689,0.094842717,0.071301109,0.125026037,White,Race
1694,0.068967691,0.042706546,0.109710155,White,Race
1699,0.068271268,0.050934326,0.091203219,White,Race
1704,0.08205788,0.059661262,0.113622256,White,Race
1709,0.076270648,0.055800014,0.104430892,White,Race
1714,0.110903586,0.083376007,0.146071389,White,Race
1724,0.075648903,0.05532406,0.102307361,White,Race
1739,0.038708891,0.022527425,0.06565596,White,Race
1744,0.058727729,0.041486271,0.082517409,White,Race
1754,0.083201525,0.061850495,0.111101673,White,Race
1759,0.056910824,0.04193094,0.076813227,White,Race
1764,0.117584113,0.086205915,0.158403832,White,Race
1769,0.074767379,0.050723109,0.108901799,White,Race
1774,0.048382251,0.028390829,0.081284033,White,Race
1789,0.13987959,0.107190409,0.180522709,White,Race
1799,0.07054379,0.053056275,0.093227779,White,Race
1804,0.068558793,0.047710281,0.097616802,White,Race
1809,0.071377963,0.048106639,0.104899263,White,Race
1819,0.045048799,0.031026556,0.06499444,White,Race
1824,0.124990395,0.087763854,0.174974907,White,Race
1829,0.061974916,0.0428864,0.088771617,White,Race
1834,0.118473641,0.082314378,0.166992905,White,Race
1839,0.036491105,0.023575622,0.05607576,White,Race
1869,0.061763993,0.045342626,0.083874506,White,Race
1874,0.068247529,0.052084223,0.088955807,White,Race
1884,0.045118518,0.027881832,0.072747893,White,Race
1889,0.05451405,0.023069055,0.123406752,White,Race
1894,0.066883365,0.036825746,0.118457108,White,Race
1924,0.11336186,0.084345964,0.150716529,White,Race
1929,0.115742475,0.086292283,0.153554437,White,Race
1949,0.095570869,0.070184924,0.129014552,White,Race
1954,0.06949119,0.048636652,0.099644943,White,Race
1959,0.079063186,0.059244659,0.105002341,White,Race
1979,0.068048638,0.044363162,0.102902723,White,Race
1989,0.069805178,0.047747072,0.100973104,White,Race
1999,0.066357657,0.04370901,0.099520785,White,Race
2009,0.063920348,0.046221143,0.087775147,White,Race
2019,0.050843417,0.030433269,0.085675586,White,Race
2024,0.184779349,0.089752834,0.342217401,White,Race
2029,0.138180226,0.09837126,0.192797868,White,Race
2039,0.049834049,0.029094266,0.08407786,White,Race
2049,0.079050996,0.046719743,0.130688955,White,Race
2064,0.091913735,0.059763059,0.138947615,White,Race
2069,0.123918729,0.084800094,0.177581464,White,Race
2079,0.028365359,0.019117837,0.041894963,White,Race
2084,0.067642907,0.044395327,0.101666377,White,Race
2089,0.061453058,0.042479128,0.088193662,White,Race
2104,0.138856611,0.08251954,0.225038707,White,Race
2114,0.178151131,0.132456996,0.235332532,White,Race
2134,0.074705962,0.04536298,0.120351285,White,Race
2139,0.08587263,0.059536002,0.122579341,White,Race
2149,0.052280585,0.029483719,0.091233452,White,Race
2154,0.049691037,0.036406421,0.0675332,White,Race
2174,0.066293272,0.047568656,0.091679042,White,Race
2189,0.083415086,0.049454692,0.137326834,White,Race
2209,0.09636735,0.06695832,0.137090714,White,Race
2219,0.110359187,0.07641391,0.156198287,White,Race
2229,0.036765038,0.024826719,0.054125456,White,Race
2234,0.030044612,0.019392821,0.046270987,White,Race
2249,0.103949515,0.07492206,0.142490954,White,Race
2254,0.145965686,0.088796804,0.228663236,White,Race
2269,0.067126696,0.040794612,0.108325114,White,Race
2274,0.068132068,0.045905727,0.099991989,White,Race
2279,0.032040075,0.012900084,0.077352882,White,Race
2369,0.078914275,0.053487324,0.114890892,White,Race
2384,0.071415403,0.049557489,0.101880596,White,Race
2389,0.092364905,0.063789887,0.131866658,White,Race
2399,0.09225489,0.060981801,0.137222009,White,Race
2414,0.14335743,0.098643763,0.203090499,White,Race
2424,0.029157852,0.018690988,0.045216032,White,Race
2429,0.062528829,0.036800843,0.109938548,White,Race
2434,0.058914053,0.040369267,0.086122999,White,Race
2449,0.131520244,0.097733784,0.174724812,White,Race
2454,0.09028435,0.063217694,0.126883375,White,Race
2459,0.079054884,0.044887542,0.135538925,White,Race
2489,0.29174365,0.127306024,0.495478533,White,Race
2539,0.112631698,0.075632461,0.165712241,White,Race
2544,0.011179777,0.006012241,0.020696345,White,Race
2554,0.044663179,0.02896776,0.068283555,White,Race
2559,0.107753108,0.076714124,0.149319599,White,Race
2574,0.108984526,0.075609167,0.154628026,White,Race
2594,0.066693455,0.042712586,0.102588002,White,Race
2599,0.021762174,0.011487012,0.04499228,White,Race
2664,0.07810951,0.041438478,0.142411286,White,Race
2674,0.113257579,0.079476365,0.158918547,White,Race
2694,0.069958605,0.04481081,0.107629102,White,Race
2734,0.066819198,0.04069407,0.107638531,White,Race
2789,0.086687678,0.052333204,0.140256598,White,Race
2794,0.049029612,0.033193064,0.071863513,White,Race
2844,0.066489355,0.042342761,0.102925956,White,Race
2874,0.039079814,0.024735588,0.061220129,White,Race
2929,0.056654919,0.036304576,0.087378243,White,Race
2974,0.09757419,0.067008444,0.139990433,White,Race
3039,0.083469634,0.051099192,0.13346202,White,Race
3059,0.094256621,0.06071636,0.144924295,White,Race
